mlbam_id,player_name,team,age,games,BF,IP,IP_est,H,ER,RA,ERA,BB,SO,HR,HBP,WHIP,K9,BB9,pitches,Zone_pct,Whiff_pct,Chase_pct,CSW_pct,avg_velo,avg_spin_rpm,xwOBA_on_BIP,HH_pct_against,GB_pct_on_BIP
679928,Evan McKendry,MIA,28,2,15,2,2,7,6,6,27,0,1,2,2,3.5,4.5,0,44,0.5455,0.2,0.15,0.2727,81.9523,2055.25,,0.4167,0.25
687863,Porter Hodge,CHC,25,3,17,2,2,4,7,7,31.5,7,5,0,0,5.5,22.5,31.5,70,0.4714,0.4118,0.027,0.3286,89.95,2398.1714,,0.4,0.4
807485,Davian Garcia,WIL,22,1,6,2,1.667,1,0,0,0,0,3,0,0,0.5,13.5,0,22,0.5909,0.5455,0.4444,0.5455,91.5273,2315.0909,,0.3333,0
700072,Yaqui Rivera,CHE,22,2,8,2,1.333,2,0,0,0,1,3,0,0,1.5,13.5,4.5,16,0.625,0.2857,0.1667,0.3125,87.6625,2142.6875,,1,0
806337,Jarret Whorff,STP,27,1,8,2,1.333,1,0,0,0,1,1,0,0,1,4.5,4.5,31,0,0.1176,0.5484,0.1935,,,,0,0
700280,Miguel Mendez,SA,23,2,13,2,1.333,5,6,6,27,4,3,0,0,4.5,13.5,18,60,0.4,0.2273,0.1389,0.2333,92.7267,2344.4655,,0.8333,0.5
681289,Tanner Kohlhepp,ERI,26,1,9,2,1,1,0,0,0,1,2,0,1,1,9,4.5,15,0.5333,0.2857,0.1429,0.2667,91.4533,2443.1333,,1,0.5
701549,Jaylen Nowlin,WCH,25,1,7,2,1,0,0,0,0,1,3,0,0,0.5,13.5,4.5,15,0.2,0.8333,0.3333,0.4,87.2867,2383.6667,,0,1
676012,Gerald Ogando,CHE,25,3,8,2,1,1,1,1,4.5,1,1,0,1,1,4.5,4.5,17,0.2941,0.2857,0.3333,0.1765,95.4529,2453,,0,0
821970,Xavier Martinez,LC,23,2,9,1.667,2,0,0,0,0,3,1,0,0,1.8,5.4,16.2,37,0.3784,0.2308,0.1304,0.1622,85.4324,1942.8649,,0.6,0.2
805871,Joel Hurtado,LAA,25,1,9,1.667,2,1,1,2,5.4,2,0,0,0,1.8,0,10.8,36,0.5,0.3333,0.2222,0.25,92.225,2273,,0.5714,0.4286
692243,Jaden Woods,ALT,24,2,8,1.667,2,0,0,2,0,2,3,0,0,1.2,16.2,10.8,36,0.4167,0.2308,0.2857,0.3056,89.5111,2135.6944,,0,0.6667
688692,Jared Simpson,WIL,25,2,9,1.667,2,1,2,3,10.8,1,2,0,1,1.2,10.8,5.4,39,0.4359,0.4,0.2727,0.3077,91.559,2198.0256,,0.4,0.8
699062,Kelvin Ramirez,TUL,24,2,12,1.667,2,1,3,4,16.2,5,0,1,0,3.6,0,27,51,0.3333,0.2,0.2059,0.2157,90.3569,2020.3137,,0.4286,0.4286
807792,Sebastian Gongora,FRE,24,1,10,1.667,1.667,1,0,0,0,4,2,0,0,3,10.8,21.6,45,0.3333,0.3846,0.1667,0.2667,89.7244,2032.2444,,0.5,0.75
807575,Cam Schuelke,HC,24,3,9,1.667,1.667,1,0,0,0,3,4,0,0,2.4,21.6,16.2,38,0.3684,0.625,0.0833,0.3947,77.7553,2205.7632,,0.5,1
682624,Sandy Gaston,ROC,24,3,8,1.667,1.667,0,0,0,0,3,3,0,0,1.8,16.2,16.2,38,0.4211,0.2222,0.1364,0.2895,93.3132,1876.1316,,0,0.5
694978,Ben Vespi,FRE,24,2,8,1.667,1.667,2,0,0,0,1,2,0,0,1.8,10.8,5.4,33,0.4545,0.1667,0.2222,0.2424,88.397,1990.8485,,0.2,0.4
800317,Braian Salazar,FW,20,2,8,1.667,1.667,1,0,0,0,2,1,0,0,1.8,5.4,10.8,26,0.5385,0.1818,0.25,0.2308,86.9269,2399.1923,,0.6,0.4
803292,Ben Peterson,EUG,24,2,7,1.667,1.667,1,0,0,0,1,1,0,0,1.2,5.4,5.4,30,0.4,0.3125,0.2778,0.1667,92.5267,1929.3667,,0.8,1
694573,Wyatt Crowell,TUL,24,3,7,1.667,1.667,0,0,0,0,2,3,0,0,1.2,16.2,10.8,33,0.4545,0.4615,0.2222,0.3333,85.4485,1956.4545,,0,0.5
666123,Austin Bergner,FRI,28,2,6,1.667,1.667,1,0,0,0,0,3,0,0,0.6,16.2,0,23,0.3478,0.5,0.3333,0.3478,86.9087,1814.9565,,0.3333,0.6667
813609,Reese Lumpkin,IE,24,3,6,1.667,1.667,1,0,0,0,0,1,0,0,0.6,5.4,0,29,0.4483,0.2727,0.25,0.3448,87.0483,2205.4138,,0.2,0.8
699552,Brandon Beckel,JS,24,3,6,1.667,1.667,1,0,0,0,0,1,0,0,0.6,5.4,0,18,0.4444,0.3077,0.6,0.2778,88.3667,1862.6667,,0.8,0.8
676454,Brendan Cellucci,NH,27,3,6,1.667,1.667,0,0,0,0,1,0,0,0,0.6,0,5.4,20,0.35,0.2222,0.3846,0.3,88.6,2292.85,,0,0.6
696522,Hayden Juenger,BUF,25,3,6,1.667,1.667,1,0,0,0,0,1,0,0,0.6,5.4,0,15,0.3333,0.4444,0.5,0.4,91.0467,2335.3333,,0.2,0.6
803035,Riley Gowens,BIR,26,3,6,1.667,1.667,1,0,0,0,0,2,0,0,0.6,10.8,0,31,0.5806,0.1875,0.2308,0.2581,89.6226,2319.9032,,0.5,0.5
688445,Jake Walkinshaw,JAX,29,3,11,1.667,1.667,2,1,1,5.4,2,1,0,2,2.4,5.4,10.8,32,0.1562,0.1111,0.2222,0.1562,93.265,2136.85,,0.1667,0.3333
686857,James Gonzalez,MID,25,2,10,1.667,1.667,3,1,1,5.4,2,2,1,0,3,10.8,10.8,40,0.4,0.25,0.125,0.2,88.0282,2076.3846,,0.5,0.5
641656,Ian Hamilton,GWN,30,2,10,1.667,1.667,3,1,1,5.4,2,1,0,0,3,5.4,10.8,46,0.3913,0.0952,0.2143,0.1522,88.8652,1934.9565,,0.5714,0.2857
800469,Bryan Rivera,WIL,20,2,10,1.667,1.667,2,1,1,5.4,3,2,0,1,3,10.8,16.2,46,0.2609,0.25,0.3235,0.1957,90.7034,2284.5714,,0.5,0.75
828594,Michael Watson,SPR,23,3,9,1.667,1.667,1,1,1,5.4,2,3,0,1,1.8,16.2,10.8,33,0.4242,0.6923,0.2105,0.4242,87.4636,2295.1818,,0.6667,0.3333
804922,Tyler Vogel,RIC,25,2,9,1.667,1.667,3,1,1,5.4,1,2,0,0,2.4,10.8,5.4,31,0.5161,0.2,0.1333,0.3871,90.471,2328.5333,,0.5,0.3333
692838,Jaydenn Estanista,REA,24,2,9,1.667,1.667,2,1,1,5.4,2,0,0,0,2.4,0,10.8,34,0.1765,0.3077,0.3214,0.2059,91.5333,2193.9259,,0.4286,0.4286
681306,Christian MacLeod,MIN,25,1,7,1.667,1.667,0,1,1,5.4,2,1,0,0,1.2,5.4,10.8,33,0.3939,0.1,0.2,0.2121,86.2152,2514.7576,,0.25,0.5
690967,Max Carlson,GVL,24,4,12,1.667,1.667,5,2,2,10.8,2,0,0,0,4.2,0,10.8,40,0.525,0.125,0.2105,0.225,86.715,2038.75,,0.5,0.2
801179,Yu-Min Lin,AZ,22,1,9,1.667,1.667,2,2,2,10.8,2,2,0,0,2.4,10.8,10.8,34,0.4412,0.2667,0.2105,0.2647,86.9324,2303.8235,,0.4,0.2
687259,Luke Bell,CLT,25,2,9,1.667,1.667,3,2,2,10.8,0,0,1,1,1.8,0,0,25,0.48,0.0625,0.4615,0.08,87.068,2065.84,,0.375,0.375
807968,David Matoma,BRD,20,1,9,1.667,1.667,1,2,2,10.8,3,4,0,0,2.4,21.6,16.2,36,0.3333,0.7273,0.2083,0.3889,91.4806,2088.3333,,0.5,0.5
688214,Ryan Jennings,TOR,26,2,9,1.667,1.667,1,2,2,10.8,3,0,0,0,2.4,0,16.2,31,0.4194,0.25,0.1111,0.2258,87.9433,2175.7333,,0.3333,0.6667
806334,Alex Amalfi,NH,25,1,9,1.667,1.667,3,2,2,10.8,1,1,0,0,2.4,5.4,5.4,42,0.4048,0.1818,0.32,0.1905,88.5143,2128.9762,,0.8571,0.1429
668761,Colin Peluse,LHV,27,2,8,1.667,1.667,2,2,2,10.8,1,0,0,0,1.8,0,5.4,24,0.4167,0.1111,0.1429,0.25,87.4708,2219.4583,,0.1429,0.5714
688609,Hunter Parks,CHA,24,3,7,1.667,1.667,1,2,2,10.8,1,2,1,0,1.2,10.8,5.4,27,0.4444,0.4545,0.1333,0.2593,89.8481,2245.4074,,0.25,0.25
699823,Tyler Davis,CWS,27,2,11,1.667,1.667,3,3,3,16.2,3,2,0,0,3.6,10.8,16.2,53,0.3962,0.4091,0.2812,0.2642,91.9151,2073.0189,,0.5,0.3333
702474,Mike Paredes,STP,25,2,11,1.667,1.667,3,3,3,16.2,3,1,0,0,3.6,5.4,16.2,42,0.2143,0.1176,0.303,0.1429,86.6462,2168.9231,,0.2857,0.4286
683568,Jairo Iriarte,CWS,24,3,11,1.667,1.667,2,2,3,10.8,4,4,0,0,3.6,21.6,21.6,41,0.3659,0.4,0.1923,0.2927,91.8659,2106.9512,,0.3333,0.3333
693311,Tink Hence,MEM,23,2,10,1.667,1.667,4,3,3,16.2,1,2,1,0,3,10.8,5.4,41,0.439,0.35,0.3478,0.2927,90.6513,1990.5897,,0.4286,0.4286
699944,Brooks Caple,SB,23,1,10,1.667,1.667,5,3,3,16.2,0,1,1,0,3,5.4,0,40,0.475,0.1765,0.2857,0.25,88.765,2262.575,,0.3333,0.3333
692414,Yoniel Curet,LHV,23,3,9,1.667,1.667,2,3,3,16.2,2,3,2,0,2.4,16.2,10.8,78,0.3718,0.3571,0.1633,0.2308,91.7487,2214.7308,,0.6667,0.1667
804948,Gage Stanifer,TOR,22,2,9,1.667,1.667,1,3,3,16.2,2,2,0,1,1.8,10.8,10.8,39,0.3846,0.2857,0.2083,0.2564,91.1744,2160.6923,,0.5,0.5
681313,Jake Miller,CLE,25,3,8,1.667,1.667,0,3,3,16.2,3,3,0,0,1.8,16.2,16.2,44,0.4091,0.25,0.1923,0.2955,87.9523,1896.7045,,1,0.5
664747,Alexis Díaz,RR,29,3,8,1.667,1.667,2,3,3,16.2,1,1,1,0,1.8,5.4,5.4,49,0.2857,0.2308,0.1429,0.2041,90.36,2469.9,,0.2857,0.2857
814508,Colby Martin,JAX,24,3,8,1.667,1.667,1,3,3,16.2,2,4,0,0,1.8,21.6,10.8,44,0.3636,0.5,0.3214,0.3409,91.7023,2452.7273,,0,0.5
814342,Jackson Kirkpatrick,SB,23,3,10,1.667,1.667,2,4,4,21.6,3,3,1,0,3,16.2,16.2,44,0.4545,0.4444,0.0833,0.2727,92.6864,1876.8864,,0.5,0.25
700270,Yilber Díaz,RNO,25,2,10,1.667,1.667,3,4,4,21.6,2,2,1,0,3,10.8,10.8,42,0.4762,0.2308,0.0455,0.2143,90.1667,2411.3571,,0.5,0.3333
803183,Luke Fox,LAD,24,2,10,1.667,1.667,2,4,4,21.6,3,4,0,0,3,21.6,16.2,48,0.4167,0.3158,0.2143,0.2708,90.3417,2278.1538,,0.3333,0.3333
657571,Caleb Ferguson,CIN,29,2,13,1.667,1.667,6,5,5,27,3,1,0,0,5.4,5.4,16.2,44,0.4091,0.1875,0.1154,0.1818,88.9409,2417.4318,,0.3333,0.4444
687900,Andrew Baker,REA,25,2,12,1.667,1.667,5,5,5,27,3,0,0,0,4.8,0,16.2,48,0.4167,0.1667,0.2143,0.125,90.8958,2329.0208,,0.5556,0.4444
683085,Landon Sims,AZ,25,3,10,1.667,1.667,3,5,5,27,2,2,1,0,3,10.8,10.8,41,0.4634,0.3684,0.2727,0.2927,87.5244,2167.8537,,0.3333,0.5
681854,Connor Van Scoyoc,ROC,26,2,9,1.667,1.333,2,4,4,21.6,2,2,1,1,2.4,10.8,10.8,37,0.5405,0.3636,0,0.3243,88.7243,2309.3514,,0,0.25
801219,Alfred Morillo,AZ,24,2,11,1.667,1.333,5,4,6,21.6,3,2,1,0,4.8,10.8,16.2,46,0.3043,0.25,0.1562,0.2174,93.8848,2183.8913,,0.8333,0.3333
676881,Garrett Schoenle,CLT,27,2,7,1.667,1,2,0,0,0,1,1,0,0,1.8,5.4,5.4,19,0.4211,0,0.2727,0.1579,86.8526,2065.1579,,0.3333,0.6667
824667,Owen Puk,FBG,23,2,7,1.333,1.667,1,0,0,0,1,1,0,0,1.5,6.75,6.75,30,0.4,0.2308,0.3333,0.3,86.0267,2168.3684,,0.2,0.6
679712,Lael Lockhart,TOL,28,2,8,1.333,1.667,1,1,2,6.75,1,1,0,1,1.5,6.75,6.75,28,0.4643,0.2308,0.2,0.2143,88.4741,2214.8889,,0.2,0.8
676026,Holden Powell,ROC,26,2,7,1.333,1.333,1,0,0,0,3,1,0,0,3,6.75,20.25,28,0.3571,0.375,0.1667,0.2857,87.2071,2337.8929,,0.3333,0.6667
801829,Jay Allmer,GVL,23,4,6,1.333,1.333,2,0,0,0,0,2,0,0,1.5,13.5,0,19,0.4211,0.0833,0.4545,0.1579,86.7789,2084.3158,,0.5,0
680899,Erik Tolman,HBG,26,2,6,1.333,1.333,0,0,0,0,2,3,0,0,1.5,20.25,13.5,32,0.375,0.3846,0.3,0.25,92.7968,2133.2581,,0,1
686762,Austin Roberts,FRI,27,2,6,1.333,1.333,1,0,0,0,1,2,0,0,1.5,13.5,6.75,26,0.3846,0.4615,0.25,0.3077,88.0846,2281.1538,,0.6667,0
814106,Cade Denton,SPO,24,2,5,1.333,1.333,0,0,0,0,1,3,0,0,0.75,20.25,6.75,19,0.4737,0.6667,0.1,0.5263,91.6,1968.2105,,1,0
801367,Matt Jachec,AKR,24,2,5,1.333,1.333,0,0,0,0,1,2,0,0,0.75,13.5,6.75,23,0.4783,0.25,0.25,0.3478,88.8261,2259.5217,,1,0
694436,Samuel Strickland,ROM,26,1,5,1.333,1.333,1,0,0,0,0,1,0,0,0.75,6.75,0,16,0.5625,0.2857,0,0.3125,86.5938,1734,,0.5,0.75
827620,Jake Shirk,GBO,23,2,5,1.333,1.333,1,0,0,0,0,1,0,0,0.75,6.75,0,15,0.5333,0.2857,0.2857,0.3333,88.3067,1911.5333,,0.75,1
801453,Cole Stasio,HCS,24,3,5,1.333,1.333,0,0,0,0,1,1,0,0,0.75,6.75,6.75,21,0.5714,0.25,0.1111,0.2381,87.0619,2354.2381,,0.3333,0.3333
815292,Luis Martinez-Gomez,SB,22,1,5,1.333,1.333,1,0,0,0,0,1,0,0,0.75,6.75,0,17,0.4118,0,0.3,0.1176,89.8765,2055.7647,,0.25,0.25
669285,Dan Hammer,BNG,28,2,4,1.333,1.333,0,0,0,0,1,2,0,0,0.75,13.5,6.75,17,0.2941,0.6667,0.25,0.4118,94.2824,2287.7059,,0,1
815045,Zachary Cawyer,NWA,23,2,4,1.333,1.333,0,0,0,0,0,1,0,0,0,6.75,0,12,0.4167,0.2857,0.4286,0.1667,91.6667,2297.9167,,0,0.3333
805060,Yenrri Rojas,KNX,22,1,4,1.333,1.333,0,0,0,0,0,2,0,0,0,13.5,0,16,0.5625,0.2,0.1429,0.375,88.9313,2240.125,,0,0.5
805774,Gregori Louis,BRK,23,3,4,1.333,1.333,1,0,0,0,0,0,0,0,0.75,0,0,17,0.3529,0.1111,0.3636,0.1176,88.3647,2021.3529,,0.5,0.75
699314,David Davalillo,FRI,23,1,8,1.333,1.333,3,1,1,6.75,2,1,0,0,3.75,6.75,13.5,33,0.4545,0.3,0.1111,0.2727,87.7333,2131.7273,,0.2,0.2
808952,Jack Seppings,WIS,23,2,8,1.333,1.333,2,1,1,6.75,2,1,0,0,3,6.75,13.5,41,0.2683,0.1579,0.3333,0.1707,89.9222,2301.037,,0,0.4
812521,Joe Glassey,FRE,24,3,8,1.333,1.333,2,1,1,6.75,2,1,0,0,3,6.75,13.5,37,0.4054,0.1176,0.3636,0.2432,90.5622,2132.5676,,0.4,0.2
695695,Tyson Neighbors,CHE,23,2,7,1.333,1.333,1,1,1,6.75,2,1,0,0,2.25,6.75,13.5,30,0.4,0.3636,0.1111,0.2667,91.7367,2327.8,,0,0.75
702911,Tristan Garnett,LHV,27,2,7,1.333,1.333,1,1,1,6.75,2,0,0,0,2.25,0,13.5,20,0.35,0.125,0.1538,0.1,83.06,1765.4,,0.4,0.4
823909,Derek Clark,RC,24,2,6,1.333,1.333,1,1,1,6.75,1,0,1,0,1.5,0,6.75,19,0.6842,0.1111,0,0.1053,86.5053,2028.8947,,0.4,0
687317,Stu Flesland III,SPO,25,3,5,1.333,1.333,2,1,1,6.75,0,0,0,0,1.5,0,0,18,0.6667,0.2308,0.1667,0.2222,86.2611,2077.7778,,0.4,0.6
700380,Joshua Loeschorn,ALT,25,2,10,1.333,1.333,3,2,2,13.5,3,2,0,0,4.5,13.5,20.25,45,0.3778,0.2727,0.2857,0.2,87.2844,2314.1778,,0.4,0.2
678478,Jorge Juan,POR,26,2,8,1.333,1.333,2,0,2,0,2,1,0,0,3,6.75,13.5,35,0.4571,0.3333,0.2105,0.3143,90.5886,2220.9429,,0.6,0.2
808051,Wilkin Paredes,HIL,22,2,8,1.333,1.333,1,2,2,13.5,4,2,0,0,3.75,13.5,27,35,0.2857,0.3,0.16,0.2,89.2714,2091.7143,,0,0.5
677312,Zane Mills,IOW,25,2,7,1.333,1.333,3,1,2,6.75,0,1,1,0,2.25,6.75,0,22,0.3636,0.1538,0.3571,0.1364,88.7773,2223.9545,,0.3333,0.5
682754,Teofilo Mendez,HIL,24,4,7,1.333,1.333,3,2,2,13.5,0,2,1,0,2.25,13.5,0,24,0.5417,0.1667,0.2727,0.2083,87.3667,2291.2917,,1,0.6
692369,José Davila,PEO,23,3,7,1.333,1.333,3,2,2,13.5,0,1,1,0,2.25,6.75,0,23,0.5652,0.1818,0.2,0.3043,87.6043,1758.6522,,0.3333,0.1667
681387,Caden Monke,NWA,26,2,12,1.333,1.333,3,3,3,20.25,5,2,0,0,6,13.5,33.75,45,0.3778,0.5,0.1786,0.2889,86.8044,2282.0889,,0.2,0.2
682260,Brian Metoyer,BNG,29,2,9,1.333,1.333,2,3,3,20.25,1,0,1,2,2.25,0,6.75,28,0.3214,0.2143,0.3684,0.1786,91.1056,2634.3889,,0,0.5
650960,Daniel Duarte,SYR,29,2,9,1.333,1.333,3,3,3,20.25,1,2,0,1,3,13.5,6.75,22,0.1364,0.1111,0.4211,0.2727,89.8143,2461.5714,,0,0.2
656887,Sean Reid-Foley,GWN,30,2,7,1.333,1.333,2,3,3,20.25,1,3,2,0,2.25,20.25,6.75,28,0.5714,0.5,0.1667,0.4286,88.1143,1931.1786,,0.6667,0.3333
683100,Dawson Netz,KNX,25,2,7,1.333,1.333,2,3,3,20.25,1,0,1,0,2.25,0,6.75,21,0.4762,0.25,0.3636,0.2381,87.7524,2194.4762,,0.3333,0.3333
678922,Jeisson Cabrera,NOR,27,2,11,1.333,1.333,3,4,4,27,4,2,1,0,5.25,13.5,27,52,0.4231,0.1765,0.1333,0.2115,91.6212,2238.2885,,0.6,0
686811,Carter Rustad,CHE,24,2,10,1.333,1.333,3,3,4,20.25,3,0,1,0,4.5,0,20.25,36,0.4167,0,0.0952,0.2222,88.2944,1955.4722,,0.4286,0.2857
804926,Austin Peterson,COL,26,1,9,1.333,1.333,4,4,4,27,1,1,0,0,3.75,6.75,6.75,35,0.4857,0.2,0.2778,0.3143,87.9818,2231.4242,,0.5714,0.2857
685377,Misael Tamarez,ELP,26,2,9,1.333,1.333,4,4,4,27,1,3,2,0,3.75,20.25,6.75,40,0.5,0.2632,0.2,0.225,91.4625,2160.525,,0.6,0
691009,Dylan Ray,RNO,24,1,8,1.333,1.333,2,2,4,13.5,2,2,0,0,3,13.5,13.5,41,0.3902,0.3684,0.28,0.2927,88.439,2151.8293,,0,1
802087,Frankeli Arias,WS,22,2,8,1.333,1.333,2,4,4,27,1,2,1,1,2.25,13.5,6.75,35,0.4286,0.2727,0.15,0.2571,87.7059,2292.0588,,0.5,0.5
804539,Darren Bowen,WCH,25,1,10,1.333,1.333,4,5,5,33.75,2,0,1,0,4.5,0,13.5,37,0.4054,0.1875,0.1818,0.1622,87.25,2181.9722,,0.5,0.125
676702,Hunter Stratton,GWN,29,2,11,1.333,1.333,6,6,6,40.5,0,1,1,1,4.5,6.75,0,51,0.5098,0.2593,0.36,0.3137,90.4078,2522.6667,,0.4444,0.4444
682243,Bryce Miller,SEA,27,1,6,1.333,1,3,0,0,0,0,1,0,0,2.25,6.75,0,21,0.5238,0.2308,0.5,0.2857,89.5524,2194.8571,,0.4,0
684665,Luke Murphy,RCT,26,2,6,1.333,1,2,0,0,0,0,2,0,1,1.5,13.5,0,25,0.52,0.0833,0.3333,0.28,89.148,2163.88,,0.3333,1
695347,Hunter Gregory,NH,27,2,5,1.333,1,1,0,0,0,0,2,0,1,0.75,13.5,0,25,0.4,0.3636,0.2667,0.28,89.632,2436.12,,0.5,0
824200,Jakob Guardado,A-ANG,23,2,4,1.333,1,2,0,0,0,0,1,0,0,1.5,6.75,0,16,0.5625,0.2857,0.1429,0.3125,87.4333,2156.2,,0.6667,0.3333
670234,Seth Shuman,ROC,28,2,4,1.333,1,1,0,0,0,0,1,0,0,0.75,6.75,0,20,0.55,0.2727,0.3333,0.2,91.67,2667.4,,0,0
695740,Jimmy Romano,DAY,22,2,7,1.333,1,4,1,1,6.75,0,1,0,0,3,6.75,0,29,0.4483,0.2,0.0625,0.2069,89.5241,2188.1379,,0.6667,0.5
695327,Dylan Heid,BAL,27,2,5,1.333,1,0,1,1,6.75,2,0,0,0,1.5,0,13.5,26,0.3077,0,0.0556,0.1923,87.2885,2186.1154,,0.3333,0
695680,Miles Langhorne,WIS,22,2,6,1.333,1,1,2,2,13.5,3,1,0,0,3,6.75,20.25,24,0.2083,0.5,0.1053,0.2917,89.2467,2331.8667,,0.5,1
681977,Jake Smith,JAX,26,2,8,1.333,0.667,3,2,2,13.5,3,0,0,0,4.5,0,20.25,27,0.3333,0.1667,0,0.1481,86.8667,2412.7407,,0.4,0.4
815043,Simon Miller,CHA,25,2,10,1,1.667,3,2,6,18,2,0,0,0,5,0,18,32,0.4688,0.25,0.2353,0.25,87.7645,2264.1935,,0.75,0.625
692229,Carlos Rey,AMA,23,2,6,1,1.333,0,0,0,0,2,1,0,0,2,9,18,27,0.4074,0.4444,0.1875,0.3333,89.8407,2152.3333,,0,0.6667
687535,Dylan Simmons,DAY,25,1,4,1,1.333,0,0,0,0,0,0,0,0,0,0,0,14,0.5714,0.1111,0.3333,0.1429,88.7571,2226.1429,,0,0.25
683720,Edwin Jimenez,WIS,24,2,3,1,1.333,0,0,0,0,0,1,0,0,0,9,0,25,0.48,0.3333,0.5385,0.36,85.404,2095.64,,0.4286,0.4286
702622,Griffin Herring,SPO,22,1,6,1,1.333,1,0,1,0,1,1,0,0,2,9,9,18,0.4444,0.3333,0.1,0.2778,83.2167,2028.6111,,0.5,0.75
695605,Travis Smith,WIS,23,1,6,1,1.333,0,0,1,0,1,2,0,1,1,18,9,27,0.4444,0.4,0.2667,0.3704,89.4185,2407.1111,,0.5,0.5
806258,Thomas White,MIA,21,1,7,1,1.333,2,2,2,18,1,1,0,0,3,9,9,28,0.5,0.2308,0.2143,0.2143,89.1429,2381.1429,,0.4,0.6
682944,Tyrone Yulie,ALT,24,3,8,1,1,2,0,0,0,3,3,0,0,5,27,27,35,0.5429,0.3,0.0625,0.3429,89.14,2028.9429,,0.5,0.5
695835,Edwin Núñez,SPR,24,2,6,1,1,2,0,0,0,1,2,0,0,3,18,9,26,0.5385,0.3,0.3333,0.3462,91.0308,2488.5,,0.6667,0.3333
682855,Luis Vargas,COL,23,1,6,1,1,1,0,0,0,1,3,0,1,2,27,9,26,0.4231,0.4444,0.2,0.4231,89.7923,2352.8077,,0,0
694537,Channing Austin,BRK,24,1,6,1,1,1,0,0,0,2,0,0,0,3,0,18,33,0.4545,0.3333,0.2778,0.2121,90.2515,2665.1515,,0.25,0
803285,Tyler Bremner,LAA,21,1,5,1,1,0,0,0,0,2,1,0,0,2,9,18,22,0.3182,0.1429,0.2,0.1818,91.4636,2189.6818,,0,1
830242,Michael Hilker,FTM,21,2,5,1,1,2,0,0,0,1,0,0,0,3,0,9,17,0.5294,0,0.125,0.0588,86.6059,2142.6471,,0.75,0.5
702465,Ryan Long,CHE,26,1,5,1,1,1,0,0,0,2,1,0,0,3,9,18,18,0.4444,0.3333,0.3,0.1667,92.8833,2228.5556,,0.5,1
700247,Jose Pena Jr.,JS,22,2,5,1,1,1,0,0,0,1,2,0,0,2,18,9,22,0.5455,0.2222,0.1,0.2727,88.5727,2261,,0.5,0.5
687145,Evan Justice,ABQ,27,1,5,1,1,2,0,0,0,0,1,0,0,2,9,0,21,0.4286,0.1429,0.0833,0.2381,91.7714,2328.1905,,0.5,0.25
693750,Yerlin Rodriguez,WIS,23,1,5,1,1,1,0,0,0,1,0,0,0,2,0,9,16,0,0.3333,0.375,0.3125,87.1,,,0,0.5
686608,Jacob Wallace,GWN,27,1,5,1,1,2,0,0,0,0,2,0,0,2,18,0,21,0.5238,0.3333,0.3,0.3333,86.9571,2595.2381,,0.6667,0
687033,Zack Lee,LAK,25,1,5,1,1,1,0,0,0,1,0,0,0,2,0,9,17,0.4118,0.2857,0.1,0.2353,87.8353,1984.7059,,0.25,0.75
828475,Ethan Dorchies,WIL,19,1,5,1,1,1,0,0,0,2,0,0,0,3,0,18,18,0.5,0.1429,0.1111,0.1111,91.2188,2280.375,,0.3333,0.3333
800485,Wande Torres,WIL,21,1,5,1,1,2,0,0,0,1,1,0,0,3,9,9,24,0.6667,0.4545,0.125,0.3333,91.4292,2404.25,,0.3333,0.6667
690462,Ricky Castro,WCH,26,1,5,1,1,0,0,0,0,2,2,0,0,2,18,18,22,0,0.4,0.4545,0.2727,,,,0,0
664346,Carlos Guzman,BNG,27,1,5,1,1,0,0,0,0,2,1,0,0,2,9,18,24,0,0.375,0.3333,0.2917,,,,0,0.5
702877,Bryan Polanco,FBG,24,1,5,1,1,0,0,0,0,2,1,0,0,2,9,18,20,0.4,0.3333,0.1667,0.3,89.9125,2298.75,,0,0.5
685095,Alaska Abney,AKR,25,1,5,1,1,1,0,0,0,1,0,0,0,2,0,9,22,0.5,0.2,0.0909,0.2273,83.5091,2551.5,,0,0.5
800395,Nicolas Cruz,GL,21,1,5,1,1,1,0,0,0,1,2,0,0,2,18,9,22,0.1818,0.2727,0.4444,0.2273,91.6591,1927.5455,,0.5,0
681004,Jack Carey,COL,26,2,5,1,1,1,0,0,0,1,0,0,0,2,0,9,15,0.4,0,0.1111,0,88.4533,2000.4667,,0.5,1
681252,Jack Anderson,WOR,26,1,5,1,1,2,0,0,0,0,0,0,0,2,0,0,15,0.6,0.3,0.5,0.3333,88.6933,1973.4,,0.4,0.2
805379,Robby Porco,A-DOD,21,1,5,1,1,1,0,0,0,1,1,0,1,2,9,9,16,0.1875,0.25,0.2308,0.1875,93.1,2017.625,,1,0.5
690978,Dax Fulton,JAX,24,1,5,1,1,0,0,0,0,2,0,0,0,2,0,18,24,0.5417,0.125,0.0909,0.1667,88.6857,2279.3333,,0.6667,0.6667
802609,John Michael Bertrand,SAC,28,1,5,1,1,0,0,0,0,3,0,0,0,3,0,27,26,0.4231,0.1667,0,0.2308,85.3808,1881.5,,0,0.5
802180,Ryan Bourassa,COL,26,2,5,1,1,1,0,0,0,1,0,0,0,2,0,9,18,0.3333,0.2222,0.25,0.1667,84.3278,1713,,0.25,0.5
691908,Giussepe Velasquez,ADE,22,1,4,1,1,1,0,0,0,0,3,0,0,1,27,0,18,0.6111,0.5,0.2857,0.5,88.2167,2269.6111,,1,1
