mlbam_id,player_name,team,age,games,PA,AB,H,1B,2B,3B,HR,R,RBI,SB,BB,SO,HBP,SF,SH,GIDP,AVG,OBP,SLG,OPS,K_pct,BB_pct,wOBA,xwOBA_on_BIP,HH_pct,GB_pct_on_BIP,EV_avg_on_BIP,LA_avg_on_BIP,bat_speed_avg,swing_length_avg
665862,"Chisholm Jr., Jazz",NYY,28,10,28,22,5,3,1,0,1,2,3,1,6,7,0,0,0,1,0.2273,0.3929,0.4091,0.8019,25%,21%,,,27%,47%,89.5154,2,,
673237,"Diaz, Yainer",HOU,27,10,28,25,4,2,2,0,0,2,1,0,3,6,0,0,0,1,0.16,0.25,0.24,0.49,21%,11%,,,32%,47%,86.3947,5.6316,,
681333,"Baker, Dru",CWS,25,14,28,22,6,1,4,1,0,7,2,3,5,8,1,0,0,0,0.2727,0.4286,0.5455,0.974,29%,18%,,,50%,36%,92.0071,16.1429,,
570482,"Urshela, Gio",MIN,34,11,28,26,5,4,1,0,0,2,1,0,2,5,0,0,0,1,0.1923,0.25,0.2308,0.4808,18%,7%,,,29%,43%,84.7053,11.1053,,
800543,"De Paula, Josue",LAD,20,14,28,24,9,8,1,0,0,4,3,0,4,8,0,0,0,0,0.375,0.4643,0.4167,0.881,29%,14%,,,38%,44%,86.6,8.2,,
667452,"Julks, Corey",TOL,29,15,28,25,8,4,1,1,2,5,9,0,3,3,0,0,0,1,0.32,0.3929,0.68,1.0729,11%,11%,,,32%,36%,86.7182,20.4545,,
694192,"Chourio, Jackson",MIL,21,8,28,25,8,6,1,0,1,5,3,0,3,3,0,0,0,0,0.32,0.3929,0.48,0.8729,11%,11%,,,68%,68%,96.6955,-3.2727,,
592663,"Realmuto, J.T.",PHI,34,10,28,24,6,3,2,0,1,5,1,0,4,5,0,0,0,1,0.25,0.3571,0.4583,0.8155,18%,14%,,,42%,26%,91.0889,17.6667,,
621043,"Correa, Carlos",HOU,31,10,28,24,7,6,0,0,1,3,1,0,4,4,0,0,0,1,0.2917,0.3929,0.4167,0.8095,14%,14%,,,30%,35%,84.755,22.35,,
680716,"Ornelas, Jonathan",SWB,25,13,28,25,7,5,1,0,1,2,4,1,1,9,1,0,1,0,0.28,0.3333,0.44,0.7733,32%,4%,,,35%,53%,83.1118,-5.1765,,
682987,"Jones, Spencer",NYY,24,11,28,24,8,2,2,0,4,7,8,3,4,8,0,0,0,0,0.3333,0.4286,0.9167,1.3452,29%,14%,,,56%,44%,90.1,12,,
670541,"Alvarez, Yordan",HOU,28,10,28,28,8,5,2,0,1,4,5,0,0,8,0,0,0,0,0.2857,0.2857,0.4643,0.75,29%,0%,,,55%,50%,95.9,8.9,,
678577,"Perez, Junior",LV,24,12,28,25,4,3,0,0,1,3,2,0,2,9,1,0,0,1,0.16,0.25,0.28,0.53,32%,7%,,,19%,56%,83.05,-2.7143,,
669087,"Huff, Sam",NOR,28,12,28,25,4,0,2,0,2,3,2,0,3,8,0,0,0,1,0.16,0.25,0.48,0.73,29%,11%,,,47%,35%,88.4529,16.1176,,
678218,"Valenzuela, Brandon",BUF,25,11,27,23,7,5,1,0,1,3,5,0,3,7,0,1,0,1,0.3043,0.3704,0.4783,0.8486,26%,11%,,,59%,18%,97.4312,15.5,,
671655,"Valera, George",CLE,25,10,27,24,7,4,2,0,1,4,4,0,2,7,0,1,0,0,0.2917,0.3333,0.5,0.8333,26%,7%,,,44%,33%,91.4529,17.1765,,
668721,"Henry, Payton",SWB,28,15,27,25,4,3,1,0,0,3,2,0,1,9,1,0,0,0,0.16,0.2222,0.2,0.4222,33%,4%,,,44%,63%,90.1063,5.875,,
666397,"Julien, Edouard",COL,26,8,27,21,5,4,1,0,0,4,5,0,6,7,0,0,0,1,0.2381,0.4074,0.2857,0.6931,26%,22%,,,50%,57%,91.6857,-2.2143,,
678391,"Vivas, Jorbit",NYY,25,17,27,22,5,4,1,0,0,2,1,1,5,4,0,0,0,0,0.2273,0.3704,0.2727,0.6431,15%,19%,,,11%,50%,83.6438,6.5625,,
677870,"Jiménez, Leo",TOR,24,13,27,24,5,5,0,0,0,2,2,1,3,7,0,0,0,1,0.2083,0.2963,0.2083,0.5046,26%,11%,,,65%,65%,91.3176,8.0588,,
695020,"Murray, Tanner",CLT,26,11,27,21,5,1,2,0,2,3,6,0,3,2,1,2,0,0,0.2381,0.3333,0.619,0.9524,7%,11%,,,52%,29%,91.4238,24.0476,,
665846,"Bastidas, Jesús",MIA,27,13,27,24,2,2,0,0,0,0,2,1,2,6,1,0,0,1,0.0833,0.1852,0.0833,0.2685,22%,7%,,,28%,33%,88.7222,18.2778,,
676609,"Caballero, José",NYY,29,10,27,24,5,2,2,0,1,2,3,1,3,4,0,0,0,0,0.2083,0.2963,0.4167,0.713,15%,11%,,,35%,50%,81.7211,13.3158,,
593428,"Bogaerts, Xander",SD,33,10,27,24,7,5,1,0,1,4,4,0,3,7,0,0,0,0,0.2917,0.3704,0.4583,0.8287,26%,11%,,,59%,53%,92.4471,13.2353,,
621512,"Nido, Tomás",DET,31,13,27,23,5,4,0,0,1,4,4,0,3,5,1,0,0,4,0.2174,0.3333,0.3478,0.6812,19%,11%,,,28%,61%,84.0625,5.1875,,
701350,"Anthony, Roman",BOS,21,8,27,23,6,5,1,0,0,5,2,0,3,7,1,0,0,0,0.2609,0.3704,0.3043,0.6747,26%,11%,,,50%,50%,92.8933,10.7333,,
668670,"Rogers, Jake",DET,30,12,27,24,5,4,1,0,0,2,2,0,3,7,0,0,0,0,0.2083,0.2963,0.25,0.5463,26%,11%,,,35%,53%,83.1529,10.8235,,
675085,"Long, Jonathon",CHC,24,9,27,21,7,6,0,0,1,4,2,0,4,7,1,1,0,0,0.3333,0.4444,0.4762,0.9206,26%,15%,,,40%,33%,90.9929,7.2143,,
802415,"Simpson, Chandler",TB,25,11,27,25,10,9,0,0,1,5,3,4,0,3,0,0,2,0,0.4,0.4,0.52,0.92,11%,0%,,,21%,63%,76.9417,-1.4167,,
671218,"Ramos, Heliot",SF,26,10,26,22,9,3,5,0,1,4,3,0,1,4,2,1,0,1,0.4091,0.4615,0.7727,1.2343,15%,4%,,,47%,37%,93.7118,7.5882,,
666165,"Sabol, Blake",DUR,28,14,26,21,4,2,2,0,0,4,4,0,4,6,1,0,0,0,0.1905,0.3462,0.2857,0.6319,23%,15%,,,40%,27%,89.0667,14.6667,,
686555,"Collins, Isaac",KC,28,8,26,23,2,1,1,0,0,2,0,0,3,10,0,0,0,0,0.087,0.1923,0.1304,0.3227,38%,12%,,,38%,46%,90.6154,17.9231,,
695391,"Harris, Brett",LV,27,11,26,21,4,3,1,0,0,5,1,0,5,6,0,0,0,1,0.1905,0.3462,0.2381,0.5842,23%,19%,,,67%,33%,94.5133,8.9333,,
682729,"Clase, Jonatan",BUF,23,14,26,23,6,4,1,1,0,4,4,2,2,5,0,1,0,2,0.2609,0.3077,0.3913,0.699,19%,8%,,,58%,53%,91.9737,5.5789,,
702726,"Adams, Luke",MIL,21,14,26,18,2,1,0,1,0,1,1,0,8,9,0,0,0,0,0.1111,0.3846,0.2222,0.6068,35%,31%,,,33%,44%,89.9125,13.375,,
694930,"Taylor, Carson",TAC,26,14,26,20,6,3,2,0,1,2,3,0,6,5,0,0,0,1,0.3,0.4615,0.55,1.0115,19%,23%,,,47%,40%,93.32,19.6667,,
695506,"Caglianone, Jac",KC,23,8,26,20,6,3,2,0,1,6,4,0,6,5,0,0,0,2,0.3,0.4615,0.55,1.0115,19%,23%,,,53%,33%,95.18,19.6667,,
699912,"Fernandez, Jose",RNO,22,10,26,25,7,0,3,1,3,6,7,0,1,7,0,0,0,1,0.28,0.3077,0.84,1.1477,27%,4%,,,67%,33%,101.2143,19.6429,,
681508,"Gasper, Mickey",BOS,30,14,26,23,9,6,0,1,2,4,7,0,3,2,0,0,0,0,0.3913,0.4615,0.7391,1.2007,8%,12%,,,33%,14%,89.475,18.8,,
641598,"Garver, Mitch",TAC,35,9,26,22,4,3,1,0,0,2,0,0,3,11,1,0,0,0,0.1818,0.3077,0.2273,0.535,42%,12%,,,73%,45%,98.6455,13.4545,,
666198,"Kieboom, Carter",COL,28,15,26,25,4,2,1,0,1,3,5,0,1,9,0,0,0,0,0.16,0.1923,0.32,0.5123,35%,4%,,,31%,19%,88.0938,25,,
658668,"Olivares, Edward",DUR,29,11,26,24,1,0,1,0,0,2,1,0,2,3,0,0,0,1,0.0417,0.1154,0.0833,0.1987,12%,8%,,,24%,48%,81.5842,12.5263,,
703155,"Montes, Lazaro",SEA,21,11,26,25,4,2,2,0,0,3,1,0,1,10,0,0,0,0,0.16,0.1923,0.24,0.4323,38%,4%,,,33%,33%,90.78,12.1333,,
805999,"Ewing, A.J.",NYM,21,10,26,21,8,4,3,0,1,4,6,4,3,5,0,2,0,0,0.381,0.4231,0.6667,1.0897,19%,12%,,,39%,39%,86.6625,10.8125,,
656413,"Fairchild, Stuart",COL,29,8,26,24,5,3,1,0,1,5,1,1,1,9,1,0,0,1,0.2083,0.2692,0.375,0.6442,35%,4%,,,60%,53%,94.7933,10.1333,,
677943,"Banfield, Will",LOU,26,16,26,24,5,1,4,0,0,3,4,0,2,7,0,0,0,1,0.2083,0.2692,0.375,0.6442,27%,8%,,,53%,59%,92.8941,6.9412,,
640902,"Pereda, Jhonny",SEA,29,15,26,25,5,5,0,0,0,1,0,1,1,5,0,0,0,1,0.2,0.2308,0.2,0.4308,19%,4%,,,30%,60%,89.295,1.4,,
542208,"Pérez, Carlos",HOU,35,12,25,21,3,3,0,0,0,2,4,0,3,3,1,0,0,1,0.1429,0.28,0.1429,0.4229,12%,12%,,,11%,33%,80.6625,34.1875,,
672386,"Kirk, Alejandro",TOR,27,9,25,23,3,2,1,0,0,0,3,0,2,7,0,0,0,1,0.1304,0.2,0.1739,0.3739,28%,8%,,,63%,69%,97.6375,4.6875,,
702540,"Romero, Mikey",BOS,22,13,25,25,7,5,2,0,0,4,4,0,0,5,0,0,0,0,0.28,0.28,0.36,0.64,20%,0%,,,55%,40%,93.8474,16.4737,,
808959,"Murakami, Munetaka",CWS,26,7,25,24,8,5,2,0,1,2,3,0,1,7,0,0,0,0,0.3333,0.36,0.5417,0.9017,28%,4%,,,47%,35%,91.6125,20.1765,,
676551,"Hicklen, Brewer",GWN,30,12,25,22,3,2,0,0,1,2,2,1,2,8,1,0,0,1,0.1364,0.24,0.2727,0.5127,32%,8%,,,29%,50%,86.0929,10.5,,
670097,"Short, Zack",SWB,30,13,25,18,5,4,1,0,0,4,1,0,6,6,1,0,0,0,0.2778,0.48,0.3333,0.8133,24%,24%,,,33%,25%,84.275,15.1667,,
688363,"Pauley, Graham",MIA,25,8,25,22,5,3,1,1,0,2,0,1,3,6,0,0,0,1,0.2273,0.32,0.3636,0.6836,24%,12%,,,44%,50%,88.4375,10.875,,
692585,"Fernández, Yanquiel",SWB,23,13,25,24,4,3,1,0,0,3,1,1,1,8,0,0,0,0,0.1667,0.2,0.2083,0.4083,32%,4%,,,19%,50%,81.6533,16.8667,,
663584,"Senger, Hayden",SYR,28,13,25,22,5,4,0,0,1,3,2,0,2,6,1,0,0,0,0.2273,0.32,0.3636,0.6836,24%,8%,,,19%,50%,84.7833,10,,
647351,"Toro, Abraham",KC,29,9,25,20,6,5,1,0,0,3,3,0,5,4,0,0,0,1,0.3,0.44,0.35,0.79,16%,20%,,,50%,63%,87.1125,5.1875,,
645305,"Sánchez, Ali",SWB,29,14,25,22,4,3,1,0,0,3,2,0,1,6,1,1,0,0,0.1818,0.24,0.2273,0.4673,24%,4%,,,41%,47%,86.8824,1.1765,,
642731,"Estrada, Thairo",NOR,30,9,25,25,2,2,0,0,0,0,1,0,0,9,0,0,0,0,0.08,0.08,0.08,0.16,36%,0%,,,44%,63%,88.9937,10.5625,,
690971,"Davis, Chase",STL,24,12,25,25,6,3,1,0,2,3,6,0,0,12,0,0,0,1,0.24,0.24,0.52,0.76,48%,0%,,,54%,31%,90.7846,18.6923,,
677592,"Pereira, Everson",CWS,24,7,25,21,6,3,1,0,2,3,5,1,3,7,1,0,0,1,0.2857,0.4,0.619,1.019,28%,12%,,,29%,36%,86.5357,13.1429,,
519317,"Stanton, Giancarlo",NYY,36,9,25,24,6,2,0,0,4,4,6,0,0,8,0,1,0,0,0.25,0.24,0.75,0.99,32%,0%,,,76%,12%,103.6625,27.9375,,
680664,"Valencia, Eduardo",TOL,26,14,25,23,8,7,0,0,1,2,3,0,1,4,0,1,0,1,0.3478,0.36,0.4783,0.8383,16%,4%,,,30%,60%,87.095,4.2,,
702544,"Reimer, Jacob",NYM,22,13,25,19,5,2,3,0,0,2,1,0,5,7,1,0,0,0,0.2632,0.44,0.4211,0.8611,28%,20%,,,33%,25%,92.9583,21.9167,,
703520,"Bateman, Brett",CHC,23,13,25,18,8,8,0,0,0,5,3,3,6,2,1,0,0,0,0.4444,0.6,0.4444,1.0444,8%,24%,,,50%,44%,91.8375,7.75,,
808768,"McLaughlin, Ben",AZ,23,11,25,19,7,6,1,0,0,2,6,1,5,4,1,0,0,0,0.3684,0.52,0.4211,0.9411,16%,20%,,,20%,53%,87.4154,7.4615,,
676724,"Young, Jared",NYM,30,8,25,20,3,2,0,0,1,4,2,0,4,5,0,1,0,1,0.15,0.28,0.3,0.58,20%,16%,,,38%,31%,90.14,15.8667,,
694362,"Dunn, Blake",LOU,27,12,25,22,3,1,1,0,1,2,4,1,2,5,1,0,0,0,0.1364,0.24,0.3182,0.5582,20%,8%,,,29%,53%,85.9059,-5.7059,,
672016,"Clarke, Denzel",ATH,25,9,25,23,1,1,0,0,0,2,0,0,1,2,1,0,0,1,0.0435,0.12,0.0435,0.1635,8%,4%,,,38%,71%,87.5947,-0.2105,,
805782,"Lasko, Ryan",ATH,23,14,25,24,4,4,0,0,0,2,1,0,1,12,0,0,0,0,0.1667,0.2,0.1667,0.3667,48%,4%,,,67%,42%,94.025,10.9167,,
671286,"Rodríguez, Johnathan",COL,26,10,25,22,6,6,0,0,0,2,1,0,3,4,0,0,0,1,0.2727,0.36,0.2727,0.6327,16%,12%,,,44%,67%,91.7812,-8.6875,,
672695,"Perdomo, Geraldo",AZ,26,8,25,22,8,7,1,0,0,4,0,1,2,4,0,0,1,1,0.3636,0.4167,0.4091,0.8258,16%,8%,,,47%,42%,89.6158,14.7368,,
671289,"Freeman, Tyler",COL,26,8,25,20,6,4,2,0,0,4,2,2,3,1,2,0,0,0,0.3,0.44,0.4,0.84,4%,12%,,,42%,58%,91.4947,3.7895,,
642136,"Thaiss, Matt",WOR,30,10,25,21,4,4,0,0,0,2,1,0,4,7,0,0,0,0,0.1905,0.32,0.1905,0.5105,28%,16%,,,29%,21%,86.9357,18.5714,,
695731,"Montgomery, Braden",CWS,22,12,24,23,8,5,0,2,1,4,3,0,0,6,0,0,1,0,0.3478,0.3478,0.6522,1,25%,0%,,,50%,56%,90.6833,1.6667,,
678877,"Noel, Jhonkensy",NOR,24,13,24,21,8,5,1,0,2,3,8,0,2,5,1,0,0,0,0.381,0.4583,0.7143,1.1726,21%,8%,,,31%,44%,83.1714,13.6429,,
686681,"Massey, Michael",KC,27,8,24,22,8,6,1,0,1,5,3,1,2,4,0,0,0,0,0.3636,0.4167,0.5455,0.9621,17%,8%,,,56%,50%,89.0056,10.2778,,
620443,"Torrens, Luis",NYM,29,9,24,22,6,4,1,0,1,2,1,0,2,5,0,0,0,1,0.2727,0.3333,0.4545,0.7879,21%,8%,,,35%,41%,89.3643,12,,
703185,"Rada, Nelson",LAA,20,10,24,17,5,5,0,0,0,4,2,4,4,5,3,0,0,0,0.2941,0.5,0.2941,0.7941,21%,17%,,,33%,58%,82.35,-4.5833,,
805672,"Price, Collin",HOU,26,15,24,22,4,4,0,0,0,2,2,0,2,10,0,0,0,0,0.1818,0.25,0.1818,0.4318,42%,8%,,,50%,50%,86.6,20.5,,
691728,"Veen, Zac",COL,24,11,24,20,5,3,0,0,2,2,3,0,4,8,0,0,0,0,0.25,0.375,0.55,0.925,33%,17%,,,58%,8%,95.575,31.8333,,
457705,"McCutchen, Andrew",RR,39,7,24,18,8,4,3,0,1,5,7,0,6,5,0,0,0,0,0.4444,0.5833,0.7778,1.3611,21%,25%,,,54%,31%,92.2308,8.6154,,
695491,"Baez, Joshua",MEM,22,10,24,21,7,4,0,0,3,5,5,1,2,6,1,0,0,0,0.3333,0.4167,0.7619,1.1786,25%,8%,,,27%,33%,90.18,14,,
823807,"Kepley, Kane",MB,22,12,24,20,5,3,1,1,0,2,1,1,4,8,0,0,0,0,0.25,0.375,0.4,0.775,33%,17%,,,8%,25%,87.8,25.3333,,
672640,"Lopez, Otto",MIA,27,8,24,24,7,5,1,0,1,4,3,0,0,3,0,0,0,0,0.2917,0.2917,0.4583,0.75,13%,0%,,,48%,43%,90.1952,10.5714,,
660162,"Moncada, Yoán",LAA,30,9,24,21,3,3,0,0,0,0,1,0,3,13,0,0,0,0,0.1429,0.25,0.1429,0.3929,54%,13%,,,63%,13%,89.7125,20.375,,
683002,"Henderson, Gunnar",BAL,24,8,24,23,5,4,1,0,0,0,1,1,1,1,0,0,0,0,0.2174,0.25,0.2609,0.5109,4%,4%,,,45%,41%,90.9905,10.4762,,
691788,"Mack, Joe",JAX,23,8,24,21,3,2,0,0,1,3,4,0,2,6,1,0,0,0,0.1429,0.25,0.2857,0.5357,25%,8%,,,33%,47%,90.5143,13.6429,,
691775,"Clifford, Ryan",NYM,22,11,24,20,2,1,1,0,0,1,2,0,3,7,1,0,0,1,0.1,0.25,0.15,0.4,29%,13%,,,46%,38%,92.5364,12.4545,,
668845,"Schunk, Aaron",GWN,28,10,24,23,4,4,0,0,0,3,1,0,1,4,0,0,0,0,0.1739,0.2083,0.1739,0.3822,17%,4%,,,37%,47%,86.2263,9.2105,,
808982,"Lee, Jung Hoo",SF,27,8,24,22,10,7,1,1,1,4,4,0,2,0,0,0,0,0,0.4545,0.5,0.7273,1.2273,0%,8%,,,55%,45%,96.015,5.85,,
689414,"Hicks, Liam",MIA,26,8,24,21,6,6,0,0,0,3,2,0,2,2,1,0,0,0,0.2857,0.375,0.2857,0.6607,8%,8%,,,32%,26%,85.75,26.6667,,
691011,"Romo, Drew",CLT,24,16,24,20,6,3,2,1,0,3,5,0,4,5,0,0,0,1,0.3,0.4167,0.5,0.9167,21%,17%,,,53%,47%,86.42,7.6,,
702261,"Johnson, Termarr",PIT,21,12,24,19,7,5,1,1,0,1,5,0,5,5,0,0,0,0,0.3684,0.5,0.5263,1.0263,21%,21%,,,36%,50%,90.6083,16.0833,,
666310,"Naylor, Bo",CLE,26,7,24,19,7,3,4,0,0,2,3,0,4,6,0,1,0,0,0.3684,0.4583,0.5789,1.0373,25%,17%,,,50%,21%,94.6643,32.1429,,
699126,"Barrios, Gregory",TB,21,13,24,23,9,7,2,0,0,1,1,2,1,2,0,0,0,1,0.3913,0.4167,0.4783,0.8949,8%,4%,,,24%,48%,86.855,10.1,,
803011,"Antonacci, Sam",CWS,23,8,24,18,6,3,1,0,2,7,5,3,4,0,2,0,0,3,0.3333,0.5,0.7222,1.2222,0%,17%,,,50%,67%,91.55,-0.1111,,
575929,"Contreras, Willson",BOS,33,9,24,20,9,5,2,0,2,6,7,0,4,4,0,0,0,0,0.45,0.5417,0.85,1.3917,17%,17%,,,44%,44%,90.7933,7.8,,
686452,"Millas, Drew",WSH,28,10,24,22,5,4,1,0,0,1,3,1,1,9,0,1,0,0,0.2273,0.25,0.2727,0.5227,38%,4%,,,23%,38%,86.3077,13.1538,,
666163,"Rortvedt, Ben",NYM,28,12,24,21,3,2,1,0,0,3,1,0,2,6,0,1,0,0,0.1429,0.2083,0.1905,0.3988,25%,8%,,,44%,50%,88.5214,9.9286,,
543309,"Higashioka, Kyle",TEX,35,9,24,21,6,3,3,0,0,3,4,0,2,6,0,1,0,1,0.2857,0.3333,0.4286,0.7619,25%,8%,,,50%,38%,89.8533,17.5333,,
518595,"d'Arnaud, Travis",LAA,37,10,24,22,3,2,1,0,0,3,1,0,2,9,0,0,0,1,0.1364,0.2083,0.1818,0.3902,38%,8%,,,46%,54%,92.1615,13.7692,,
808535,"Gil, John",ATL,19,15,24,20,3,1,0,0,2,5,2,2,4,9,0,0,0,0,0.15,0.2917,0.45,0.7417,38%,17%,,,27%,27%,83.4364,23.6364,,
677951,"Witt Jr., Bobby",KC,25,8,23,20,7,3,2,1,1,5,4,1,3,4,0,0,0,1,0.35,0.4348,0.7,1.1348,17%,13%,,,69%,44%,94.8625,16.625,,
686469,"Pasquantino, Vinnie",KC,28,8,23,21,4,3,1,0,0,2,1,0,2,4,0,0,0,1,0.1905,0.2609,0.2381,0.499,17%,9%,,,47%,41%,92.6176,15.7059,,
804558,"Rodriguez, Raudi",LAA,22,14,23,20,7,6,1,0,0,4,1,1,2,5,1,0,0,0,0.35,0.4348,0.4,0.8348,22%,9%,,,40%,40%,89.95,6.5714,,
693459,"Fedko, Kyler",MIN,26,17,23,22,3,2,1,0,0,2,1,0,1,7,0,0,0,0,0.1364,0.1739,0.1818,0.3557,30%,4%,,,33%,20%,87.24,28.8,,
675659,"Jones, Greg",MIL,28,13,23,19,4,4,0,0,0,0,3,2,3,8,0,1,0,0,0.2105,0.3043,0.2105,0.5149,35%,13%,,,25%,58%,88.65,-4.1,,
663611,"Madrigal, Nick",LAA,28,8,23,21,7,5,2,0,0,0,3,0,1,1,1,0,0,1,0.3333,0.3913,0.4286,0.8199,4%,4%,,,45%,55%,87.71,5.2,,
656577,"Jackson, Alex",MIN,30,12,23,18,1,0,0,0,1,1,1,0,3,4,2,0,0,0,0.0556,0.2609,0.2222,0.4831,17%,13%,,,50%,57%,95.2692,16.1538,,
663330,"Jones, Jahmai",DET,28,8,23,19,3,2,1,0,0,1,5,0,3,5,1,0,0,0,0.1579,0.3043,0.2105,0.5149,22%,13%,,,29%,36%,81.0857,16.7143,,
804858,"Rincon, Bryan",PHI,22,13,23,21,5,1,2,1,1,3,4,2,2,7,0,0,0,0,0.2381,0.3043,0.5714,0.8758,30%,9%,,,43%,21%,91.9357,22.3571,,
687714,"Cluff, Jackson",SYR,29,10,23,18,3,3,0,0,0,3,0,1,5,6,0,0,0,0,0.1667,0.3478,0.1667,0.5145,26%,22%,,,33%,33%,84.0182,24.5455,,
686527,"Canzone, Dominic",SEA,28,6,23,22,8,7,0,0,1,6,7,0,1,2,0,0,0,1,0.3636,0.3913,0.5,0.8913,9%,4%,,,35%,55%,91.735,3.5,,
672012,"Black, Tyler",NAS,25,6,23,20,11,6,2,2,1,6,14,3,1,3,0,2,0,0,0.55,0.5217,1,1.5217,13%,4%,,,26%,37%,91.5812,12.75,,
650907,"Pinto, René",PHI,29,11,23,23,4,1,1,0,2,3,5,0,0,8,0,0,0,1,0.1739,0.1739,0.4783,0.6522,35%,0%,,,53%,53%,92.76,8.1333,,
678636,"Martinez, Orlando",RR,28,13,23,20,3,3,0,0,0,3,1,0,3,4,0,0,0,0,0.15,0.2609,0.15,0.4109,17%,13%,,,6%,63%,81.35,0.1875,,
695692,"Kinney, Cooper",TB,23,13,23,21,1,1,0,0,0,1,0,0,2,4,0,0,0,0,0.0476,0.1304,0.0476,0.1781,17%,9%,,,18%,53%,87.7667,16.4,,
680700,"Palacios, Richie",DUR,28,10,23,19,3,2,1,0,0,1,0,2,4,7,0,0,0,0,0.1579,0.3043,0.2105,0.5149,30%,17%,,,33%,42%,86.3083,17.5833,,
694203,"Guzman, Denzer",SL,22,10,23,20,7,2,3,0,2,5,3,0,2,7,1,0,0,1,0.35,0.4348,0.8,1.2348,30%,9%,,,46%,31%,94.0385,24.3846,,
811287,"Roccaforte, Carson",KC,23,13,23,19,3,1,2,0,0,4,2,1,4,6,0,0,0,0,0.1579,0.3043,0.2632,0.5675,26%,17%,,,46%,31%,85.4,19.3077,,
668731,"Baddoo, Akil",MIL,27,7,23,20,6,4,1,0,1,4,4,2,2,7,0,1,0,0,0.3,0.3478,0.5,0.8478,30%,9%,,,50%,36%,90.1333,21.5,,
677594,"Rodríguez, Julio",SEA,25,7,23,19,8,4,3,0,1,4,5,0,3,5,1,0,0,1,0.4211,0.5217,0.7368,1.2586,22%,13%,,,50%,29%,94.1714,12.4286,,
682663,"Ramírez, Agustín",MIA,24,7,23,22,2,0,2,0,0,3,1,1,1,8,0,0,0,1,0.0909,0.1304,0.1818,0.3123,35%,4%,,,29%,43%,83.9286,8.6429,,
694514,"Thompson, Sterlin",ABQ,24,12,23,19,1,1,0,0,0,1,1,0,3,12,1,0,0,0,0.0526,0.2174,0.0526,0.27,52%,13%,,,57%,14%,92.1143,33.4286,,
694673,"Ortiz, Abimelec",WSH,24,12,23,19,3,2,1,0,0,3,1,2,3,6,1,0,0,1,0.1579,0.3043,0.2105,0.5149,26%,13%,,,23%,23%,85.1154,31.6923,,
703804,"Sanabria, Romeo",SD,23,17,23,21,7,2,3,0,2,5,11,0,2,5,0,0,0,1,0.3333,0.3913,0.7619,1.1532,22%,9%,,,50%,56%,90.66,10.4,,
699013,"Valdez, Esmerlyn",IND,22,11,23,17,5,3,1,0,1,4,6,0,5,4,1,0,0,0,0.2941,0.4783,0.5294,1.0077,17%,22%,,,46%,46%,91.1818,4.5455,,
669288,"Johnson, Daniel",MIA,30,11,23,18,4,2,1,0,1,1,4,3,4,3,1,0,0,0,0.2222,0.3913,0.4444,0.8357,13%,17%,,,33%,40%,89.05,8.5,,
691185,"Acosta, Maximo",MIA,23,9,23,20,5,5,0,0,0,1,1,3,3,6,0,0,0,0,0.25,0.3478,0.25,0.5978,26%,13%,,,50%,57%,91.6786,7.8571,,
667803,"Martinez Jr., Ernesto",SWB,26,14,23,22,5,3,2,0,0,2,1,0,1,7,0,0,0,1,0.2273,0.2609,0.3182,0.5791,30%,4%,,,27%,53%,80.8923,8.5385,,
683953,"Bazzana, Travis",CLE,23,8,23,21,8,4,1,0,3,4,11,0,2,5,0,0,0,1,0.381,0.4348,0.8571,1.2919,22%,9%,,,56%,31%,94.05,14.0714,,
702302,"Schreck, RJ",TOR,25,13,22,21,3,2,1,0,0,4,0,1,1,9,0,0,0,0,0.1429,0.1818,0.1905,0.3723,41%,5%,,,25%,17%,83.6083,32.4167,,
678662,"Tovar, Ezequiel",COL,24,7,22,20,5,3,0,0,2,4,5,0,2,4,0,0,0,1,0.25,0.3182,0.55,0.8682,18%,9%,,,38%,44%,90.6125,13.8125,,
669224,"Wells, Austin",NYY,26,8,22,17,4,1,2,0,1,3,3,0,4,4,0,0,1,0,0.2353,0.381,0.5294,0.9104,18%,18%,,,43%,50%,85.6538,5.3846,,
502671,"Goldschmidt, Paul",NYY,38,7,22,21,8,5,1,0,2,5,7,0,1,5,0,0,0,1,0.381,0.4091,0.7143,1.1234,23%,5%,,,63%,31%,95.44,20.2667,,
687231,"Hernaiz, Darell",ATH,24,8,22,20,7,3,4,0,0,1,1,0,2,4,0,0,0,0,0.35,0.4091,0.55,0.9591,18%,9%,,,63%,50%,93.7267,6.8,,
676116,"Noda, Ryan",NOR,29,9,22,17,1,1,0,0,0,3,0,0,5,8,0,0,0,0,0.0588,0.2727,0.0588,0.3316,36%,23%,,,44%,67%,88.375,10.625,,
661388,"Contreras, William",MIL,28,6,22,21,7,4,1,0,2,3,7,0,0,1,0,1,0,3,0.3333,0.3182,0.6667,0.9848,5%,0%,,,57%,48%,94.3476,7.5238,,
701496,"Cowles, Ben",IOW,26,11,22,22,4,4,0,0,0,2,3,1,0,9,0,0,0,0,0.1818,0.1818,0.1818,0.3636,41%,0%,,,69%,31%,96.9909,21.0909,,
691406,"Caminero, Junior",TB,22,8,22,21,7,6,1,0,0,1,6,0,1,2,0,0,0,0,0.3333,0.3636,0.381,0.7446,9%,5%,,,74%,53%,100.2105,1.2105,,
